# Sources: GeoNames cities15000 + admin1CodesASCII + countryInfo (CC BY 4.0, geonames.org);
# Natural Earth 110m admin_0 countries (public domain, naturalearthdata.com).
# Regenerate: luna/scripts/gen_place_data.py
KP	P'yŏngan-bukto	P'yongan-bukto
KP	Kangwŏn-do	Kangwon-do
KP	South Hwanghae	South Hwanghae
KP	North Hwanghae	North Hwanghae
KP	South Hamgyong	South Hamgyong
KP	Yanggang-do	Yanggang-do
KP	North Hamgyong	North Hamgyong
KP	Chagang	Chagang
KP	Rason	Rason
KP	Nampo	Nampo
KP	Kaesong	Kaesong
KR	Ulsan	Ulsan
KR	Daejeon	Daejeon
KR	Daegu	Daegu
KR	Seoul	Seoul
KR	Busan	Busan
KR	Gyeongsangbuk-do	Gyeongsangbuk-do
KR	Gyeonggi-do	Gyeonggi-do
KR	Gwangju	Gwangju
KR	Gangwon-do	Gangwon-do
KR	Incheon	Incheon
KR	Chungcheongnam-do	Chungcheongnam-do
KR	North Chungcheong	North Chungcheong
KR	Jeollanam-do	Jeollanam-do
KR	Jeollabuk-do	Jeollabuk-do
KR	Jeju-do	Jeju-do
KR	Gyeongsangnam-do	Gyeongsangnam-do
KR	Sejong-si	Sejong-si
KW	Hawalli	Hawalli
KW	Al Asimah	Al Asimah
KW	Al Jahra Governorate	Al Jahra Governorate
KW	Al Farwaniyah	Al Farwaniyah
KW	Al Aḩmadī	Al Ahmadi
KW	Mubārak al Kabīr	Mubarak al Kabir
KY	George Town	George Town
KY	West Bay	West Bay
KY	Bodden Town	Bodden Town
KY	North Side	North Side
KY	East End	East End
KY	Sister Island	Sister Island
KZ	West Kazakhstan	West Kazakhstan
KZ	Mangystau	Mangystau
KZ	Atyrau Oblisi	Atyrau Oblisi
KZ	Aktobe	Aktobe
KZ	East Kazakhstan	East Kazakhstan
KZ	Aqmola	Aqmola
KZ	North Kazakhstan	North Kazakhstan
KZ	Pavlodar Region	Pavlodar Region
KZ	Kyzylorda	Kyzylorda
KZ	Kostanay	Kostanay
KZ	Karaganda	Karaganda
KZ	Zhambyl	Zhambyl
KZ	Turkistan	Turkistan
KZ	Almaty	Almaty
KZ	Almaty Region	Almaty Region
KZ	Shymkent	Shymkent
KZ	Baikonur	Baikonur
KZ	Astana	Astana
KZ	Abai Region	Abai Region
KZ	Zhetysu Region	Zhetysu Region
KZ	Ulytau Region	Ulytau Region
LA	Xiangkhoang	Xiangkhoang
LA	Xiagnabouli	Xiagnabouli
LA	Vientiane	Vientiane
LA	Savannakhet Province	Savannakhet Province
LA	Salavan Province	Salavan Province
LA	Phôngsali	Phongsali
LA	Oudômxai	Oudomxai
LA	Luang Prabang Province	Luang Prabang Province
LA	Loungnamtha	Loungnamtha
LA	Khammouane Province	Khammouane Province
LA	Houaphan	Houaphan
LA	Champasak Province	Champasak Province
LA	Attapu	Attapu
LA	Xékong	Xekong
LA	Bokeo	Bokeo
LA	Bolikhamsai	Bolikhamsai
LA	Vientiane Prefecture	Vientiane Prefecture
LA	Xaisomboun	Xaisomboun
LB	Mount Lebanon	Mount Lebanon
LB	Beirut	Beirut
LB	North Lebanon	North Lebanon
LB	South Governorate	South Governorate
LB	Bekaa	Bekaa
LB	Nabatieh	Nabatieh
LB	Akkar	Akkar
LB	Baalbek-Hermel Governorate	Baalbek-Hermel Governorate
LC	Vieux-Fort	Vieux-Fort
LC	Soufrière	Soufriere
LC	Micoud	Micoud
LC	Laborie	Laborie
LC	Gros-Islet	Gros-Islet
LC	Dennery	Dennery
LC	Choiseul	Choiseul
LC	Castries	Castries
LC	Anse-la-Raye	Anse-la-Raye
LC	Canaries	Canaries
LI	Vaduz	Vaduz
LI	Triesenberg	Triesenberg
LI	Triesen	Triesen
LI	Schellenberg	Schellenberg
LI	Schaan	Schaan
LI	Ruggell	Ruggell
LI	Planken	Planken
LI	Mauren	Mauren
LI	Gamprin	Gamprin
LI	Eschen	Eschen
LI	Balzers	Balzers
LK	Western Province	Western Province
LK	Uva Province	Uva Province
LK	Southern Province	Southern Province
LK	Sabaragamuwa Province	Sabaragamuwa Province
LK	North Western Province	North Western Province
LK	North Central Province	North Central Province
LK	Central Province	Central Province
LK	Northern Province	Northern Province
LK	Eastern Province	Eastern Province
LR	Sinoe County	Sinoe County
LR	Nimba	Nimba
LR	Montserrado County	Montserrado County
LR	Maryland County	Maryland County
LR	Lofa County	Lofa County
LR	Grand Gedeh County	Grand Gedeh County
LR	Grand Cape Mount County	Grand Cape Mount County
LR	Grand Bassa County	Grand Bassa County
LR	Bong County	Bong County
LR	Bomi County	Bomi County
LR	Grand Kru County	Grand Kru County
LR	Margibi County	Margibi County
LR	River Cess County	River Cess County
LR	Gbarpolu County	Gbarpolu County
LR	River Gee County	River Gee County
LS	Thaba-Tseka	Thaba-Tseka
LS	Quthing	Quthing
LS	Qacha's Nek District	Qacha's Nek District
LS	Mokhotlong District	Mokhotlong District
LS	Mohale's Hoek District	Mohale's Hoek District
LS	Maseru District	Maseru District
LS	Mafeteng District	Mafeteng District
LS	Leribe	Leribe
LS	Butha-Buthe	Butha-Buthe
LS	Berea	Berea
LT	Alytus	Alytus
LT	Kaunas	Kaunas
LT	Klaipėda County	Klaipeda County
LT	Marijampolė County	Marijampole County
LT	Panevėžys	Panevezys
LT	Siauliai	Siauliai
LT	Tauragė County	Taurage County
LT	Telsiai	Telsiai
LT	Utena	Utena
LT	Vilnius	Vilnius
LU	Wiltz	Wiltz
LU	Vianden	Vianden
LU	Remich	Remich
LU	Redange	Redange
LU	Mersch	Mersch
LU	Luxembourg	Luxembourg
LU	Grevenmacher	Grevenmacher
LU	Esch-sur-Alzette	Esch-sur-Alzette
LU	Echternach	Echternach
LU	Diekirch	Diekirch
LU	Clervaux	Clervaux
LU	Capellen	Capellen
LV	Ventspils Municipality	Ventspils Municipality
LV	Ventspils	Ventspils
LV	Valmiera	Valmiera
LV	Valka	Valka
LV	Tukums Municipality	Tukums Municipality
LV	Talsu novads	Talsu novads
LV	Saldus Rajons	Saldus Rajons
LV	Riga	Riga
LV	Rēzekne Municipality	Rezekne Municipality
LV	Rēzekne	Rezekne
LV	Preiļu novads	Preilu novads
LV	Ogre	Ogre
LV	Madonas novads	Madonas novads
LV	Ludza Municipality	Ludza Municipality
LV	Limbaži Municipality	Limbazi Municipality
LV	Liepaja	Liepaja
LV	Kuldīga Municipality	Kuldiga Municipality
LV	Krāslava Municipality	Kraslava Municipality
LV	Jūrmala	Jurmala
LV	Jelgava Municipality	Jelgava Municipality
LV	Jelgava	Jelgava
LV	Jēkabpils Municipality	Jekabpils Municipality
LV	Gulbene Municipality	Gulbene Municipality
LV	Dobele Municipality	Dobele Municipality
LV	Daugavpils	Daugavpils
LV	Cēsis Municipality	Cesis Municipality
LV	Bauska Municipality	Bauska Municipality
LV	Balvi Municipality	Balvi Municipality
LV	Alūksne Municipality	Aluksne Municipality
LV	Aizkraukle Municipality	Aizkraukle Municipality
LV	Mārupe	Marupe
LV	Olaine	Olaine
LV	Ķekava	Kekava
LV	Salaspils Municipality	Salaspils Municipality
LV	Ādaži	Adazi
LV	Līvāni	Livani
LV	Varakļāni Municipality	Varaklani Municipality
LV	Ropaži Municipality	Ropazi Municipality
LV	Sigulda Municipality	Sigulda Municipality
LV	Saulkrasti Municipality	Saulkrasti Municipality
LV	Smiltene Municipality	Smiltene Municipality
LV	South Kurzeme Municipality	South Kurzeme Municipality
LV	Augšdaugava Municipality	Augsdaugava Municipality
LY	Darnah	Darnah
LY	Banghazi	Banghazi
LY	Al Marj	Al Marj
LY	Al Kufrah	Al Kufrah
LY	Al Jabal al Akhdar	Al Jabal al Akhdar
LY	Tripoli	Tripoli
LY	Surt	Surt
LY	Sabha District	Sabha District
LY	Nalut	Nalut
LY	Murzuq District	Murzuq District
LY	Misratah	Misratah
LY	Ghat	Ghat
LY	Az Zawiyah	Az Zawiyah
LY	Wadi ash Shati'	Wadi ash Shati'
LY	Al Jufrah	Al Jufrah
LY	An Nuqat al Khams	An Nuqat al Khams
LY	Al Butnan	Al Butnan
LY	Jabal al Gharbi	Jabal al Gharbi
LY	Al Jafarah	Al Jafarah
LY	Al Marqab	Al Marqab
LY	Al Wahat	Al Wahat
LY	Wadi al Hayat	Wadi al Hayat
MA	Tanger-Tetouan-Al Hoceima	Tanger-Tetouan-Al Hoceima
MA	Oriental	Oriental
MA	Fes-Meknes	Fes-Meknes
MA	Rabat-Salé-Kénitra	Rabat-Sale-Kenitra
MA	Beni Mellal-Khenifra	Beni Mellal-Khenifra
MA	Casablanca-Settat	Casablanca-Settat
MA	Marrakesh-Safi	Marrakesh-Safi
MA	Drâa-Tafilalet	Draa-Tafilalet
MA	Souss-Massa	Souss-Massa
MA	Guelmim-Oued Noun	Guelmim-Oued Noun
MA	Laayoune-Sakia El Hamra	Laayoune-Sakia El Hamra
MA	Dakhla-Oued Ed-Dahab	Dakhla-Oued Ed-Dahab
MC	Municipality of Monaco	Municipality of Monaco
MD	Raionul Edineţ	Raionul Edinet
MD	Ungheni	Ungheni
MD	Teleneşti	Telenesti
MD	Taraclia	Taraclia
MD	Stefan-Voda	Stefan-Voda
MD	Strășeni	Straseni
MD	Soroca District	Soroca District
MD	Rîşcani	Riscani
MD	Rezina	Rezina
MD	Orhei	Orhei
MD	Raionul Ocniţa	Raionul Ocnita
MD	Anenii Noi	Anenii Noi
MD	Nisporeni	Nisporeni
MD	Leova	Leova
MD	Sîngerei	Singerei
MD	Criuleni	Criuleni
MD	Ialoveni	Ialoveni
MD	Chișinău Municipality	Chisinau Municipality
MD	Căuşeni	Causeni
MD	Cantemir	Cantemir
MD	Călăraşi	Calarasi
MD	Cahul	Cahul
MD	Glodeni	Glodeni
MD	Floreşti	Floresti
MD	Fălești	Falesti
MD	Dubăsari District	Dubasari District
MD	Drochia	Drochia
MD	Donduşeni	Donduseni
MD	Cimişlia	Cimislia
MD	Briceni	Briceni
MD	Basarabeasca	Basarabeasca
MD	Hînceşti	Hincesti
MD	Şoldăneşti	Soldanesti
MD	Transnistria	Transnistria
MD	Gagauzia	Gagauzia
MD	Bender Municipality	Bender Municipality
MD	Bălţi	Balti
ME	Rožaje Municipality	Rozaje Municipality
ME	Opština Žabljak	Opstina Zabljak
ME	Ulcinj	Ulcinj
ME	Tivat	Tivat
ME	Podgorica	Podgorica
ME	Opština Šavnik	Opstina Savnik
ME	Opština Plužine	Opstina Pluzine
ME	Pljevlja	Pljevlja
ME	Opština Plav	Opstina Plav
ME	Opština Nikšić	Opstina Niksic
ME	Mojkovac	Mojkovac
ME	Kotor	Kotor
ME	Opština Kolašin	Opstina Kolasin
ME	Berane	Berane
ME	Herceg Novi	Herceg Novi
ME	Danilovgrad	Danilovgrad
ME	Cetinje	Cetinje
ME	Budva	Budva
ME	Bijelo Polje	Bijelo Polje
ME	Bar	Bar
ME	Andrijevica	Andrijevica
ME	Gusinje Municipality	Gusinje Municipality
ME	Petnjica Municipality	Petnjica Municipality
ME	Tuzi Municipality	Tuzi Municipality
ME	Zeta	Zeta
MG	Diana	Diana
MG	Sava	Sava
MG	Sofia	Sofia
MG	Analanjirofo	Analanjirofo
MG	Boeny	Boeny
MG	Betsiboka	Betsiboka
MG	Alaotra Mangoro	Alaotra Mangoro
MG	Melaky	Melaky
MG	Bongolava	Bongolava
MG	Vakinankaratra	Vakinankaratra
MG	Itasy	Itasy
MG	Analamanga	Analamanga
MG	Atsinanana	Atsinanana
MG	Menabe	Menabe
MG	Amoron'i Mania	Amoron'i Mania
MG	Upper Matsiatra	Upper Matsiatra
MG	Ihorombe	Ihorombe
MG	Atsimo-Atsinanana	Atsimo-Atsinanana
MG	Anosy	Anosy
MG	Androy	Androy
MG	Atsimo-Andrefana	Atsimo-Andrefana
MG	Fitovinany Region	Fitovinany Region
MG	Vatovavy Region	Vatovavy Region
MH	Ailinginae Atoll	Ailinginae Atoll
MH	Ailinglaplap Atoll	Ailinglaplap Atoll
MH	Ailuk Atoll	Ailuk Atoll
MH	Arno Atoll	Arno Atoll
MH	Aur Atoll	Aur Atoll
MH	Bikar Atoll	Bikar Atoll
MH	Bikini Atoll	Bikini Atoll
MH	Ebon Atoll	Ebon Atoll
MH	Enewetak Atoll	Enewetak Atoll
MH	Erikub Atoll	Erikub Atoll
MH	Jaluit Atoll	Jaluit Atoll
MH	Kwajalein Atoll	Kwajalein Atoll
MH	Lae Atoll	Lae Atoll
MH	Likiep Atoll	Likiep Atoll
MH	Majuro Atoll	Majuro Atoll
MH	Maloelap Atoll	Maloelap Atoll
MH	Mili Atoll	Mili Atoll
MH	Namdrik Atoll	Namdrik Atoll
MH	Namu Atoll	Namu Atoll
MH	Rongelap Atoll	Rongelap Atoll
MH	Rongrik Atoll	Rongrik Atoll
MH	Taka Atoll	Taka Atoll
MH	Bokak Atoll	Bokak Atoll
MH	Ujae Atoll	Ujae Atoll
MH	Ujelang	Ujelang
MH	Utrik Atoll	Utrik Atoll
MH	Wotho Atoll	Wotho Atoll
MH	Wotje Atoll	Wotje Atoll
MH	Jabat Island	Jabat Island
MH	Jemo Island	Jemo Island
MH	Kili Island	Kili Island
MH	Lib Island	Lib Island
MH	Mejit Island	Mejit Island
MK	Valandovo	Valandovo
MK	Resen	Resen
MK	Kratovo	Kratovo
MK	Pehchevo	Pehchevo
MK	Novo Selo	Novo Selo
MK	Bosilovo	Bosilovo
MK	Vasilevo	Vasilevo
MK	Dojran	Dojran
MK	Bogdanci	Bogdanci
MK	Konche	Konche
MK	Makedonska Kamenica	Makedonska Kamenica
MK	Zrnovci	Zrnovci
MK	Karbinci	Karbinci
MK	Demir Kapija	Demir Kapija
MK	Rosoman	Rosoman
MK	Gradsko	Gradsko
MK	Lozovo	Lozovo
MK	Češinovo-Obleševo	Cesinovo-Oblesevo
MK	Novaci	Novaci
MK	Berovo	Berovo
MK	Bitola	Bitola
MK	Mogila	Mogila
MK	Arachinovo	Arachinovo
MK	Bogovinje	Bogovinje
MK	Brvenica	Brvenica
MK	Chashka	Chashka
MK	Centar Zhupa	Centar Zhupa
MK	Chucher Sandevo	Chucher Sandevo
MK	Debar	Debar
MK	Delchevo	Delchevo
MK	Demir Hisar	Demir Hisar
MK	Dolneni	Dolneni
MK	Gevgelija	Gevgelija
MK	Gostivar	Gostivar
MK	Ilinden	Ilinden
MK	Jegunovce	Jegunovce
MK	Kavadarci	Kavadarci
MK	Kichevo	Kichevo
MK	Kochani	Kochani
MK	Kriva Palanka	Kriva Palanka
MK	Krivogashtani	Krivogashtani
MK	Krushevo	Krushevo
MK	Kumanovo	Kumanovo
MK	Lipkovo	Lipkovo
MK	Makedonski Brod	Makedonski Brod
MK	Negotino	Negotino
MK	Ohrid	Ohrid
MK	Petrovec	Petrovec
MK	Plasnica	Plasnica
MK	Prilep	Prilep
MK	Probishtip	Probishtip
MK	Radovish	Radovish
MK	Rankovce	Rankovce
MK	Mavrovo and Rostuša	Mavrovo and Rostusa
MK	Sopište	Sopiste
MK	Staro Nagorichane	Staro Nagorichane
MK	Shtip	Shtip
MK	Struga	Struga
MK	Strumica	Strumica
MK	Studenichani	Studenichani
MK	Sveti Nikole	Sveti Nikole
MK	Tearce	Tearce
MK	Tetovo	Tetovo
MK	Veles	Veles
MK	Vevchani	Vevchani
MK	Vinica	Vinica
MK	Vrapchishte	Vrapchishte
MK	Zelenikovo	Zelenikovo
MK	Zhelino	Zhelino
MK	Debarca	Debarca
MK	Grad Skopje	Grad Skopje
ML	Tombouctou	Tombouctou
ML	Sikasso	Sikasso
ML	Ségou	Segou
ML	Mopti	Mopti
ML	Koulikoro	Koulikoro
ML	Kayes	Kayes
ML	Gao	Gao
ML	Bamako	Bamako
ML	Kidal	Kidal
ML	Taoudénit	Taoudenit
ML	Ménaka	Menaka
MM	Tanintharyi Region	Tanintharyi Region
MM	Shan State	Shan State
MM	Sagaing Region	Sagaing Region
MM	Yangon	Yangon
MM	Rakhine	Rakhine
MM	Bago Region	Bago Region
MM	Mon	Mon
MM	Mandalay Region	Mandalay Region
MM	Magway	Magway
MM	Kayah State	Kayah State
MM	Kayin State	Kayin State
MM	Kachin State	Kachin State
MM	Ayeyarwady	Ayeyarwady
MM	Chin State	Chin State
MM	Nay Pyi Taw	Nay Pyi Taw
MN	Uvs Province	Uvs Province
MN	Hovd	Hovd
MN	Govi-Altai Province	Govi-Altai Province
MN	Dzabkhan	Dzabkhan
MN	Bayan-Ölgii Province	Bayan-OElgii Province
MN	Bayankhongor	Bayankhongor
MN	Ulaanbaatar	Ulaanbaatar
MN	Central Aimak	Central Aimak
MN	Sühbaatar	Suhbaatar
MN	Selenge Province	Selenge Province
MN	Övörhangay	OEvoerhangay
MN	Ömnögovĭ	OEmnoegovi
MN	Khövsgöl Province	Khoevsgoel Province
MN	Hentiy	Hentiy
MN	Middle Govĭ	Middle Govi
MN	East Gobi Aymag	East Gobi Aymag
MN	East Aimak	East Aimak
MN	Bulgan	Bulgan
MN	Arkhangai Province	Arkhangai Province
MN	Darhan Uul	Darhan Uul
MN	Govĭ-Sumber	Govi-Sumber
MN	Orhon	Orhon
MO	Nossa Senhora de Fátima	Nossa Senhora de Fatima
MO	Santo António	Santo Antonio
MO	São Lázaro	Sao Lazaro
MO	Sé	Se
MO	São Lourenço	Sao Lourenco
MO	Our Lady of Carmo	Our Lady of Carmo
MO	Cotai	Cotai
MO	Saint Francis Xavier	Saint Francis Xavier
MP	Rota	Rota
MP	Saipan	Saipan
MP	Tinian	Tinian
MP	Northern Islands	Northern Islands
MQ	Martinique	Martinique
MR	Trarza	Trarza
MR	Tiris Zemmour	Tiris Zemmour
MR	Tagant	Tagant
MR	Inchiri	Inchiri
MR	Hodh El Gharbi	Hodh El Gharbi
MR	Hodh Ech Chargi	Hodh Ech Chargi
MR	Guidimaka	Guidimaka
MR	Gorgol	Gorgol
MR	Dakhlet Nouadhibou	Dakhlet Nouadhibou
MR	Brakna	Brakna
MR	Assaba	Assaba
MR	Adrar	Adrar
MR	Nouakchott West	Nouakchott West
MR	Nouakchott North	Nouakchott North
MR	Nouakchott South	Nouakchott South
MS	Saint Peter	Saint Peter
MS	Saint Georges	Saint Georges
MS	Saint Anthony	Saint Anthony
MT	Attard	Attard
MT	Balzan	Balzan
MT	Il-Birgu	Il-Birgu
MT	Birkirkara	Birkirkara
MT	Birżebbuġa	Birzebbuga
MT	Bormla	Bormla
MT	Dingli	Dingli
MT	Il-Fgura	Il-Fgura
MT	Floriana	Floriana
MT	Il-Fontana	Il-Fontana
MT	Ghajnsielem	Ghajnsielem
MT	L-Għarb	L-Gharb
MT	Ħal Għargħur	Hal Gharghur
MT	L-Għasri	L-Ghasri
MT	Ħal Għaxaq	Hal Ghaxaq
MT	Il-Gudja	Il-Gudja
MT	Il-Gżira	Il-Gzira
MT	Il-Ħamrun	Il-Hamrun
MT	L-Iklin	L-Iklin
MT	L-Imdina	L-Imdina
MT	L-Imġarr	L-Imgarr
MT	L-Imqabba	L-Imqabba
MT	L-Imsida	L-Imsida
MT	Mtarfa	Mtarfa
MT	Senglea	Senglea
MT	Il-Kalkara	Il-Kalkara
MT	Ta’ Kerċem	Ta' Kercem
MT	Kirkop	Kirkop
MT	Lija	Lija
MT	Luqa	Luqa
MT	Il-Marsa	Il-Marsa
MT	Marsaskala	Marsaskala
MT	Marsaxlokk	Marsaxlokk
MT	Il-Mellieħa	Il-Mellieha
MT	Il-Mosta	Il-Mosta
MT	Il-Munxar	Il-Munxar
MT	In-Nadur	In-Nadur
MT	In-Naxxar	In-Naxxar
MT	Paola	Paola
MT	Pembroke	Pembroke
MT	Tal-Pietà	Tal-Pieta
MT	Il-Qala	Il-Qala
MT	Qormi	Qormi
MT	Il-Qrendi	Il-Qrendi
MT	Ir-Rabat	Ir-Rabat
MT	Victoria	Victoria
MT	Safi	Safi
MT	Saint John	Saint John
MT	Saint Julian	Saint Julian
MT	Saint Lawrence	Saint Lawrence
MT	Saint Lucia	Saint Lucia
MT	Saint Paul’s Bay	Saint Paul's Bay
MT	Saint Venera	Saint Venera
MT	Sannat	Sannat
MT	Is-Siġġiewi	Is-Siggiewi
MT	Tas-Sliema	Tas-Sliema
MT	Is-Swieqi	Is-Swieqi
MT	Tarxien	Tarxien
MT	Ta’ Xbiex	Ta' Xbiex
MT	Ix-Xagħra	Ix-Xaghra
MT	Ix-Xewkija	Ix-Xewkija
MT	Ix-Xgħajra	Ix-Xghajra
MT	Ħaż-Żabbar	Haz-Zabbar
MT	Ħaż-Żebbuġ	Haz-Zebbug
MT	Iż-Żebbuġ	Iz-Zebbug
MT	Iż-Żejtun	Iz-Zejtun
MT	Iż-Żurrieq	Iz-Zurrieq
MT	Valletta	Valletta
MU	Agalega Islands	Agalega Islands
MU	Savanne	Savanne
MU	Rivière du Rempart	Riviere du Rempart
MU	Port Louis	Port Louis
MU	Plaines Wilhems	Plaines Wilhems
MU	Pamplemousses	Pamplemousses
MU	Moka	Moka
MU	Grand Port	Grand Port
MU	Flacq	Flacq
MU	Black River	Black River
MU	Cargados Carajos	Cargados Carajos
MU	Rodrigues	Rodrigues
MV	Vaavu Atholhu	Vaavu Atholhu
MV	Thaa Atholhu	Thaa Atholhu
MV	Shaviyani Atholhu	Shaviyani Atholhu
MV	Seenu	Seenu
MV	Raa Atoll	Raa Atoll
MV	Noonu Atoll	Noonu Atoll
MV	Gnyaviyani Atoll	Gnyaviyani Atoll
MV	Meemu Atholhu	Meemu Atholhu
MV	Faadhippolhu Atoll	Faadhippolhu Atoll
MV	Laamu	Laamu
MV	Kaafu Atoll	Kaafu Atoll
MV	Haa Dhaalu Atholhu	Haa Dhaalu Atholhu
MV	Haa Alifu Atholhu	Haa Alifu Atholhu
MV	Gaafu Dhaalu Atoll	Gaafu Dhaalu Atoll
MV	Gaafu Alif Atoll	Gaafu Alif Atoll
MV	Faafu Atholhu	Faafu Atholhu
MV	Dhaalu Atholhu	Dhaalu Atholhu
MV	Baa Atholhu	Baa Atholhu
MV	Northern Ari Atoll	Northern Ari Atoll
MV	Male	Male
MV	Southern Ari Atoll	Southern Ari Atoll
MW	Southern Region	Southern Region
MW	Northern Region	Northern Region
MW	Central Region	Central Region
MX	Yucatán	Yucatan
MX	Veracruz	Veracruz
MX	Tlaxcala	Tlaxcala
MX	Tamaulipas	Tamaulipas
MX	Tabasco	Tabasco
MX	Quintana Roo	Quintana Roo
MX	Querétaro	Queretaro
MX	Puebla	Puebla
MX	Oaxaca	Oaxaca
MX	Nuevo León	Nuevo Leon
MX	Morelos	Morelos
MX	México	Mexico
MX	Hidalgo	Hidalgo
MX	Guerrero	Guerrero
MX	Mexico City	Mexico City
MX	Chiapas	Chiapas
MX	Campeche	Campeche
MX	Zacatecas	Zacatecas
MX	Sonora	Sonora
MX	Sinaloa	Sinaloa
MX	San Luis Potosí	San Luis Potosi
MX	Nayarit	Nayarit
MX	Michoacán	Michoacan
MX	Jalisco	Jalisco
MX	Guanajuato	Guanajuato
MX	Durango	Durango
MX	Colima	Colima
MX	Coahuila	Coahuila
MX	Chihuahua	Chihuahua
MX	Baja California Sur	Baja California Sur
MX	Baja California	Baja California
MX	Aguascalientes	Aguascalientes
MY	Melaka	Melaka
MY	Terengganu	Terengganu
MY	Selangor	Selangor
MY	Sarawak	Sarawak
MY	Sabah	Sabah
MY	Perlis	Perlis
MY	Perak	Perak
MY	Pahang	Pahang
MY	Negeri Sembilan	Negeri Sembilan
MY	Kelantan	Kelantan
MY	Kuala Lumpur	Kuala Lumpur
MY	Penang	Penang
MY	Kedah	Kedah
MY	Johor	Johor
MY	Labuan	Labuan
MY	Putrajaya	Putrajaya
MZ	Zambezia Province	Zambezia Province
MZ	Tete	Tete
MZ	Sofala	Sofala
MZ	Niassa Province	Niassa Province
MZ	Nampula	Nampula
MZ	Maputo Province	Maputo Province
MZ	Manica	Manica
MZ	Inhambane Province	Inhambane Province
MZ	Gaza Province	Gaza Province
MZ	Cabo Delgado Province	Cabo Delgado Province
MZ	Maputo City	Maputo City
NA	Zambezi Region	Zambezi Region
NA	Khomas Region	Khomas Region
NA	Erongo Region	Erongo Region
NA	Hardap Region	Hardap Region
NA	Karas Region	Karas Region
NA	Kunene Region	Kunene Region
NA	Ohangwena Region	Ohangwena Region
NA	Omaheke Region	Omaheke Region
NA	Omusati Region	Omusati Region
NA	Oshana Region	Oshana Region
NA	Oshikoto Region	Oshikoto Region
NA	Otjozondjupa Region	Otjozondjupa Region
NA	Kavango East	Kavango East
NA	Kavango West	Kavango West
NC	South Province	South Province
NC	North Province	North Province
NC	Loyalty Islands	Loyalty Islands
NE	Zinder Region	Zinder Region
NE	Tahoua Region	Tahoua Region
NE	Maradi Region	Maradi Region
NE	Dosso Region	Dosso Region
NE	Diffa	Diffa
NE	Agadez	Agadez
NE	Tillabéri Region	Tillaberi Region
NE	Niamey	Niamey
NG	Sokoto	Sokoto
NG	Rivers State	Rivers State
NG	Plateau State	Plateau State
NG	Oyo State	Oyo State
NG	Ondo State	Ondo State
NG	Ogun State	Ogun State
NG	Niger State	Niger State
NG	Lagos	Lagos
NG	Kwara State	Kwara State
NG	Katsina State	Katsina State
NG	Kano State	Kano State
NG	Kaduna State	Kaduna State
NG	Imo State	Imo State
NG	Cross River State	Cross River State
NG	Borno State	Borno State
NG	Benue State	Benue State
NG	Bauchi	Bauchi
NG	Anambra	Anambra
NG	Akwa Ibom State	Akwa Ibom State
NG	FCT	FCT
NG	Abia State	Abia State
NG	Delta	Delta
NG	Adamawa	Adamawa
NG	Edo State	Edo State
NG	Enugu State	Enugu State
NG	Jigawa State	Jigawa State
NG	Bayelsa State	Bayelsa State
NG	Ebonyi State	Ebonyi State
NG	Ekiti State	Ekiti State
NG	Gombe State	Gombe State
NG	Nasarawa State	Nasarawa State
NG	Zamfara State	Zamfara State
NG	Kebbi	Kebbi
NG	Kogi State	Kogi State
NG	Osun State	Osun State
NG	Taraba State	Taraba State
NG	Yobe State	Yobe State
NI	Rivas Department	Rivas Department
NI	Río San Juan Department	Rio San Juan Department
NI	Nueva Segovia Department	Nueva Segovia Department
NI	Matagalpa Department	Matagalpa Department
NI	Masaya Department	Masaya Department
NI	Managua Department	Managua Department
NI	Madriz Department	Madriz Department
NI	León Department	Leon Department
NI	Jinotega Department	Jinotega Department
NI	Granada Department	Granada Department
NI	Estelí Department	Esteli Department
NI	Chontales Department	Chontales Department
NI	Chinandega Department	Chinandega Department
NI	Carazo Department	Carazo Department
NI	Boaco Department	Boaco Department
NI	North Caribbean Coast	North Caribbean Coast
NI	South Caribbean Coast	South Caribbean Coast
NL	South Holland	South Holland
NL	Zeeland	Zeeland
NL	Utrecht	Utrecht
NL	Overijssel	Overijssel
NL	North Holland	North Holland
NL	North Brabant	North Brabant
NL	Limburg	Limburg
NL	Groningen	Groningen
NL	Gelderland	Gelderland
NL	Friesland	Friesland
NL	Drenthe	Drenthe
NL	Flevoland	Flevoland
NO	Finnmark	Finnmark
NO	Vestfold	Vestfold
NO	Troms	Troms
NO	Telemark	Telemark
NO	Rogaland	Rogaland
NO	Østfold	Ostfold
NO	Oslo	Oslo
NO	Nordland	Nordland
NO	Møre og Romsdal	More og Romsdal
NO	Buskerud	Buskerud
NO	Akershus	Akershus
NO	Trøndelag	Trondelag
NO	Agder	Agder
NO	Innlandet	Innlandet
NO	Vestland	Vestland
NP	Koshi	Koshi
NP	Madhesh	Madhesh
NP	Bagmati Province	Bagmati Province
NP	Gandaki Pradesh	Gandaki Pradesh
NP	Lumbini Province	Lumbini Province
NP	Karnali Pradesh	Karnali Pradesh
NP	Sudurpashchim Pradesh	Sudurpashchim Pradesh
NR	Yaren District	Yaren District
NR	Uaboe District	Uaboe District
NR	Nibok District	Nibok District
NR	Meneng District	Meneng District
NR	Ijuw District	Ijuw District
NR	Ewa District	Ewa District
